transaction_id,customer_id,transaction_date,amount,payment_status,days_overdue,invoice_id
1398,124,2023-08-14,199.00,Paid,0,INV-124-202308
1399,124,2023-09-14,880.53,Paid,0,INV-124-202309
1400,124,2023-09-14,199.00,Paid,0,INV-124-202309
1401,124,2023-10-14,880.53,Paid,0,INV-124-202310
1402,124,2023-10-14,199.00,Paid,0,INV-124-202310
1403,124,2023-11-14,880.53,Paid,3,INV-124-202311
1404,124,2023-11-14,199.00,Paid,0,INV-124-202311
1405,124,2023-12-14,880.53,Paid,0,INV-124-202312
1406,124,2023-12-14,199.00,Paid,0,INV-124-202312
1407,125,2023-03-17,1196.96,Paid,0,INV-125-202303
1408,125,2023-04-17,1196.96,Late,0,INV-125-202304
1409,125,2023-05-17,1196.96,Paid,0,INV-125-202305
1410,125,2023-06-17,1196.96,Paid,0,INV-125-202306
1411,125,2023-07-17,1196.96,Paid,0,INV-125-202307
1412,125,2023-08-17,1196.96,Late,0,INV-125-202308
1413,125,2023-09-17,1196.96,Paid,0,INV-125-202309
1414,125,2023-10-17,1196.96,Paid,0,INV-125-202310
1415,125,2023-11-17,1196.96,Paid,0,INV-125-202311
1416,125,2023-12-17,1196.96,Late,0,INV-125-202312
1417,126,2023-03-20,1105.92,Paid,0,INV-126-202303
1418,126,2023-03-20,199.00,Paid,0,INV-126-202303
1419,126,2023-04-20,1105.92,Paid,0,INV-126-202304
1420,126,2023-04-20,199.00,Paid,0,INV-126-202304
1421,126,2023-05-20,1105.92,Paid,0,INV-126-202305
1422,126,2023-05-20,199.00,Paid,0,INV-126-202305
1423,126,2023-06-20,1105.92,Late,0,INV-126-202306
1424,126,2023-06-20,199.00,Paid,0,INV-126-202306
1425,126,2023-07-20,1105.92,Paid,0,INV-126-202307
1426,126,2023-07-20,199.00,Paid,0,INV-126-202307
1427,126,2023-08-20,1105.92,Paid,0,INV-126-202308
1428,126,2023-08-20,199.00,Paid,0,INV-126-202308
1429,126,2023-09-20,1105.92,Paid,8,INV-126-202309
1430,126,2023-09-20,199.00,Late,0,INV-126-202309
1431,126,2023-10-20,1105.92,Paid,0,INV-126-202310
1432,126,2023-10-20,199.00,Paid,0,INV-126-202310
1433,126,2023-11-20,1105.92,Paid,4,INV-126-202311
1434,126,2023-11-20,199.00,Paid,0,INV-126-202311
1435,126,2023-12-20,1105.92,Paid,0,INV-126-202312
1436,126,2023-12-20,199.00,Paid,0,INV-126-202312
1437,127,2023-03-23,951.24,Late,0,INV-127-202303
1438,127,2023-03-23,199.00,Paid,0,INV-127-202303
1439,127,2023-04-23,951.24,Paid,0,INV-127-202304
1440,127,2023-04-23,199.00,Paid,0,INV-127-202304
1441,127,2023-05-23,951.24,Paid,0,INV-127-202305
1442,127,2023-05-23,199.00,Late,0,INV-127-202305
1443,127,2023-06-23,951.24,Paid,0,INV-127-202306
1444,127,2023-06-23,199.00,Paid,0,INV-127-202306
1445,127,2023-07-23,951.24,Paid,0,INV-127-202307
1446,127,2023-07-23,199.00,Paid,14,INV-127-202307
1447,127,2023-08-23,951.24,Late,0,INV-127-202308
1448,127,2023-08-23,199.00,Paid,0,INV-127-202308
1449,127,2023-09-23,951.24,Paid,0,INV-127-202309
1450,127,2023-09-23,199.00,Paid,0,INV-127-202309
1451,127,2023-10-23,951.24,Paid,10,INV-127-202310
1452,127,2023-10-23,199.00,Paid,0,INV-127-202310
1453,127,2023-11-23,951.24,Paid,0,INV-127-202311
1454,127,2023-11-23,199.00,Paid,0,INV-127-202311
1455,127,2023-12-23,951.24,Late,0,INV-127-202312
1456,127,2023-12-23,199.00,Paid,0,INV-127-202312
1457,128,2023-03-26,1235.57,Paid,0,INV-128-202303
1458,128,2023-04-26,1235.57,Paid,0,INV-128-202304
1459,128,2023-05-26,1235.57,Paid,0,INV-128-202305
1460,128,2023-06-26,1235.57,Paid,0,INV-128-202306
1461,128,2023-07-26,1235.57,Paid,0,INV-128-202307
1462,128,2023-08-26,1235.57,Paid,0,INV-128-202308
1463,128,2023-09-26,1235.57,Paid,0,INV-128-202309
1464,128,2023-10-26,1235.57,Paid,0,INV-128-202310
1465,128,2023-11-26,1235.57,Paid,0,INV-128-202311
1466,128,2023-12-26,1235.57,Failed,0,INV-128-202312
1467,129,2023-03-29,1504.94,Paid,0,INV-129-202303
1468,129,2023-04-29,1504.94,Paid,0,INV-129-202304
1469,129,2023-05-29,1504.94,Paid,0,INV-129-202305
1470,129,2023-06-29,1504.94,Paid,0,INV-129-202306
1471,129,2023-07-29,1504.94,Late,0,INV-129-202307
1472,129,2023-08-29,1504.94,Paid,6,INV-129-202308
1473,130,2023-04-01,2209.09,Paid,0,INV-130-202304
1474,130,2023-04-01,199.00,Paid,0,INV-130-202304
1475,130,2023-05-01,2209.09,Paid,0,INV-130-202305
1476,130,2023-05-01,199.00,Paid,0,INV-130-202305
1477,130,2023-06-01,2209.09,Paid,0,INV-130-202306
1478,130,2023-06-01,199.00,Paid,0,INV-130-202306
1479,130,2023-07-01,2209.09,Paid,2,INV-130-202307
1480,130,2023-07-01,199.00,Paid,0,INV-130-202307
1481,130,2023-08-01,2209.09,Paid,1,INV-130-202308
1482,130,2023-08-01,199.00,Paid,0,INV-130-202308
1483,130,2023-09-01,2209.09,Paid,0,INV-130-202309
1484,130,2023-09-01,199.00,Paid,0,INV-130-202309
1485,130,2023-10-01,2209.09,Paid,11,INV-130-202310
1486,130,2023-10-01,199.00,Paid,0,INV-130-202310
1487,130,2023-11-01,2209.09,Paid,0,INV-130-202311
1488,130,2023-11-01,199.00,Paid,6,INV-130-202311
1489,130,2023-12-01,2209.09,Paid,0,INV-130-202312
1490,130,2023-12-01,199.00,Paid,0,INV-130-202312
1491,130,2024-01-01,2209.09,Paid,0,INV-130-202401
1492,130,2024-01-01,199.00,Paid,0,INV-130-202401
1493,131,2023-04-04,1058.33,Paid,0,INV-131-202304
1494,131,2023-05-04,1058.33,Paid,10,INV-131-202305
1495,131,2023-06-04,1058.33,Paid,0,INV-131-202306
1496,131,2023-07-04,1058.33,Paid,0,INV-131-202307
1497,131,2023-08-04,1058.33,Paid,1,INV-131-202308
1498,131,2023-09-04,1058.33,Paid,0,INV-131-202309
1499,131,2023-10-04,1058.33,Paid,0,INV-131-202310
1500,131,2023-11-04,1058.33,Paid,13,INV-131-202311
1501,131,2023-12-04,1058.33,Failed,28,INV-131-202312
1502,131,2024-01-04,1058.33,Failed,5,INV-131-202401
1503,132,2023-04-07,1272.15,Paid,0,INV-132-202304
1504,132,2023-04-07,199.00,Paid,0,INV-132-202304
1505,132,2023-05-07,1272.15,Paid,0,INV-132-202305
1506,132,2023-05-07,199.00,Paid,0,INV-132-202305
1507,132,2023-06-07,1272.15,Paid,10,INV-132-202306
1508,132,2023-06-07,199.00,Paid,0,INV-132-202306
1509,132,2023-07-07,1272.15,Paid,0,INV-132-202307
1510,132,2023-07-07,199.00,Paid,0,INV-132-202307
1511,132,2023-08-07,1272.15,Paid,0,INV-132-202308
1512,132,2023-08-07,199.00,Paid,10,INV-132-202308
1513,132,2023-09-07,1272.15,Late,0,INV-132-202309
1514,132,2023-09-07,199.00,Late,0,INV-132-202309
1515,132,2023-10-07,1272.15,Paid,6,INV-132-202310
1516,132,2023-10-07,199.00,Late,0,INV-132-202310
1517,132,2023-11-07,1272.15,Paid,0,INV-132-202311
1518,132,2023-11-07,199.00,Paid,0,INV-132-202311
1519,132,2023-12-07,1272.15,Late,0,INV-132-202312
1520,132,2023-12-07,199.00,Paid,0,INV-132-202312
1521,132,2024-01-07,1272.15,Paid,0,INV-132-202401
1522,132,2024-01-07,199.00,Paid,11,INV-132-202401
1523,133,2023-04-10,1619.45,Paid,0,INV-133-202304
1524,133,2023-04-10,199.00,Paid,0,INV-133-202304
1525,133,2023-05-10,1619.45,Paid,0,INV-133-202305
1526,133,2023-05-10,199.00,Paid,0,INV-133-202305
1527,133,2023-06-10,1619.45,Paid,0,INV-133-202306
1528,133,2023-06-10,199.00,Paid,0,INV-133-202306
1529,133,2023-07-10,1619.45,Paid,0,INV-133-202307
1530,133,2023-07-10,199.00,Paid,0,INV-133-202307
1531,133,2023-08-10,1619.45,Late,10,INV-133-202308
1532,133,2023-08-10,199.00,Paid,0,INV-133-202308
1533,133,2023-09-10,1619.45,Paid,0,INV-133-202309
1534,133,2023-09-10,199.00,Paid,0,INV-133-202309
1535,133,2023-10-10,1619.45,Late,0,INV-133-202310
1536,133,2023-10-10,199.00,Paid,0,INV-133-202310
1537,133,2023-11-10,1619.45,Paid,0,INV-133-202311
1538,133,2023-11-10,199.00,Paid,0,INV-133-202311
1539,133,2023-12-10,1619.45,Paid,0,INV-133-202312
1540,133,2023-12-10,199.00,Paid,3,INV-133-202312
1541,133,2024-01-10,1619.45,Paid,0,INV-133-202401
1542,133,2024-01-10,199.00,Paid,0,INV-133-202401
1543,134,2023-04-13,1144.20,Paid,0,INV-134-202304
1544,134,2023-05-13,1144.20,Paid,0,INV-134-202305
1545,134,2023-06-13,1144.20,Failed,0,INV-134-202306
1546,134,2023-07-13,1144.20,Failed,0,INV-134-202307
1547,134,2023-08-13,1144.20,Late,3,INV-134-202308
1548,134,2023-09-13,1144.20,Paid,0,INV-134-202309
1549,134,2023-10-13,1144.20,Failed,0,INV-134-202310
1550,134,2023-11-13,1144.20,Paid,0,INV-134-202311
1551,134,2023-12-13,1144.20,Paid,11,INV-134-202312
1552,134,2024-01-13,1144.20,Late,0,INV-134-202401
1553,135,2023-04-16,1378.31,Paid,0,INV-135-202304
1554,135,2023-05-16,1378.31,Paid,0,INV-135-202305
1555,135,2023-06-16,1378.31,Paid,0,INV-135-202306
1556,135,2023-07-16,1378.31,Paid,0,INV-135-202307
1557,135,2023-08-16,1378.31,Paid,0,INV-135-202308
1558,135,2023-09-16,1378.31,Paid,0,INV-135-202309
1559,135,2023-10-16,1378.31,Paid,0,INV-135-202310
1560,135,2023-11-16,1378.31,Paid,0,INV-135-202311
1561,135,2023-12-16,1378.31,Paid,0,INV-135-202312
1562,135,2024-01-16,1378.31,Paid,0,INV-135-202401
1563,136,2023-04-19,1587.95,Paid,4,INV-136-202304
1564,136,2023-05-19,1587.95,Paid,0,INV-136-202305
1565,136,2023-06-19,1587.95,Paid,0,INV-136-202306
1566,136,2023-07-19,1587.95,Paid,0,INV-136-202307
1567,136,2023-08-19,1587.95,Pending,7,INV-136-202308
1568,136,2023-09-19,1587.95,Late,28,INV-136-202309
1569,136,2023-10-19,1587.95,Late,9,INV-136-202310
1570,136,2023-11-19,1587.95,Pending,12,INV-136-202311
1571,136,2023-12-19,1587.95,Late,8,INV-136-202312
1572,136,2024-01-19,1587.95,Failed,8,INV-136-202401
1573,137,2023-04-22,1168.54,Late,0,INV-137-202304
1574,137,2023-04-22,199.00,Paid,0,INV-137-202304
1575,137,2023-05-22,1168.54,Late,0,INV-137-202305
1576,137,2023-05-22,199.00,Paid,0,INV-137-202305
1577,137,2023-06-22,1168.54,Paid,0,INV-137-202306
1578,137,2023-06-22,199.00,Paid,0,INV-137-202306
1579,137,2023-07-22,1168.54,Paid,0,INV-137-202307
1580,137,2023-07-22,199.00,Paid,1,INV-137-202307
1581,137,2023-08-22,1168.54,Paid,0,INV-137-202308
1582,137,2023-08-22,199.00,Paid,0,INV-137-202308
1583,137,2023-09-22,1168.54,Paid,2,INV-137-202309
1584,137,2023-09-22,199.00,Paid,0,INV-137-202309
1585,137,2023-10-22,1168.54,Paid,0,INV-137-202310
1586,137,2023-10-22,199.00,Late,0,INV-137-202310
1587,137,2023-11-22,1168.54,Late,0,INV-137-202311
1588,137,2023-11-22,199.00,Paid,0,INV-137-202311
1589,137,2023-12-22,1168.54,Paid,0,INV-137-202312
1590,137,2023-12-22,199.00,Paid,0,INV-137-202312
1591,137,2024-01-22,1168.54,Paid,0,INV-137-202401
1592,137,2024-01-22,199.00,Paid,0,INV-137-202401
1593,138,2023-04-25,1417.58,Paid,0,INV-138-202304
1594,138,2023-05-25,1417.58,Paid,0,INV-138-202305
1595,138,2023-06-25,1417.58,Paid,0,INV-138-202306
1596,138,2023-07-25,1417.58,Late,0,INV-138-202307
1597,138,2023-08-25,1417.58,Paid,0,INV-138-202308
1598,138,2023-09-25,1417.58,Paid,0,INV-138-202309
1599,138,2023-10-25,1417.58,Paid,0,INV-138-202310
1600,138,2023-11-25,1417.58,Paid,0,INV-138-202311
1601,138,2023-12-25,1417.58,Late,0,INV-138-202312
1602,139,2023-04-28,1042.02,Paid,0,INV-139-202304
1603,139,2023-04-28,199.00,Paid,0,INV-139-202304
1604,139,2023-05-28,1042.02,Paid,0,INV-139-202305
1605,139,2023-05-28,199.00,Late,0,INV-139-202305
1606,139,2023-06-28,1042.02,Paid,0,INV-139-202306
1607,139,2023-06-28,199.00,Paid,0,INV-139-202306
1608,139,2023-07-28,1042.02,Paid,0,INV-139-202307
1609,139,2023-07-28,199.00,Late,0,INV-139-202307
1610,139,2023-08-28,1042.02,Late,0,INV-139-202308
1611,139,2023-08-28,199.00,Paid,0,INV-139-202308
1612,139,2023-09-28,1042.02,Paid,0,INV-139-202309
1613,139,2023-09-28,199.00,Paid,7,INV-139-202309
1614,139,2023-10-28,1042.02,Paid,0,INV-139-202310
1615,139,2023-10-28,199.00,Paid,13,INV-139-202310
1616,139,2023-11-28,1042.02,Late,0,INV-139-202311
1617,139,2023-11-28,199.00,Paid,0,INV-139-202311
1618,139,2023-12-28,1042.02,Paid,0,INV-139-202312
1619,139,2023-12-28,199.00,Paid,0,INV-139-202312
1620,139,2024-01-28,1042.02,Paid,0,INV-139-202401
1621,139,2024-01-28,199.00,Paid,0,INV-139-202401
1622,140,2023-05-01,1701.43,Paid,0,INV-140-202305
1623,140,2023-06-01,1701.43,Paid,0,INV-140-202306
1624,140,2023-07-01,1701.43,Paid,0,INV-140-202307
1625,140,2023-08-01,1701.43,Paid,0,INV-140-202308
1626,140,2023-09-01,1701.43,Paid,12,INV-140-202309
1627,140,2023-10-01,1701.43,Paid,0,INV-140-202310
1628,140,2023-11-01,1701.43,Paid,0,INV-140-202311
1629,140,2023-12-01,1701.43,Late,0,INV-140-202312
1630,140,2024-01-01,1701.43,Paid,0,INV-140-202401
1631,140,2024-02-01,1701.43,Paid,0,INV-140-202402
1632,141,2023-05-04,1655.80,Paid,0,INV-141-202305
1633,141,2023-05-04,199.00,Paid,0,INV-141-202305
1634,141,2023-06-04,1655.80,Paid,0,INV-141-202306
1635,141,2023-06-04,199.00,Paid,0,INV-141-202306
1636,141,2023-07-04,1655.80,Late,0,INV-141-202307
1637,141,2023-07-04,199.00,Late,0,INV-141-202307
1638,141,2023-08-04,1655.80,Paid,0,INV-141-202308
1639,141,2023-08-04,199.00,Paid,0,INV-141-202308
1640,141,2023-09-04,1655.80,Paid,0,INV-141-202309
1641,141,2023-09-04,199.00,Paid,0,INV-141-202309
1642,141,2023-10-04,1655.80,Late,0,INV-141-202310
1643,141,2023-10-04,199.00,Paid,0,INV-141-202310
1644,141,2023-11-04,1655.80,Paid,2,INV-141-202311
1645,141,2023-11-04,199.00,Late,3,INV-141-202311
1646,141,2023-12-04,1655.80,Paid,0,INV-141-202312
1647,141,2023-12-04,199.00,Paid,0,INV-141-202312
1648,141,2024-01-04,1655.80,Paid,0,INV-141-202401
1649,141,2024-01-04,199.00,Paid,0,INV-141-202401
1650,141,2024-02-04,1655.80,Paid,0,INV-141-202402
1651,141,2024-02-04,199.00,Late,0,INV-141-202402
1652,142,2023-05-07,1886.89,Paid,0,INV-142-202305
1653,142,2023-06-07,1886.89,Paid,0,INV-142-202306
1654,142,2023-07-07,1886.89,Paid,0,INV-142-202307
1655,142,2023-08-07,1886.89,Paid,0,INV-142-202308
1656,142,2023-09-07,1886.89,Paid,0,INV-142-202309
1657,142,2023-10-07,1886.89,Paid,2,INV-142-202310
1658,142,2023-11-07,1886.89,Paid,0,INV-142-202311
1659,142,2023-12-07,1886.89,Paid,0,INV-142-202312
1660,142,2024-01-07,1886.89,Paid,0,INV-142-202401
1661,142,2024-02-07,1886.89,Paid,0,INV-142-202402
1662,143,2023-05-10,1194.23,Late,0,INV-143-202305
1663,143,2023-05-10,199.00,Paid,0,INV-143-202305
1664,143,2023-06-10,1194.23,Paid,0,INV-143-202306
1665,143,2023-06-10,199.00,Paid,0,INV-143-202306
1666,143,2023-07-10,1194.23,Paid,0,INV-143-202307
1667,143,2023-07-10,199.00,Paid,0,INV-143-202307
1668,143,2023-08-10,1194.23,Paid,0,INV-143-202308
1669,143,2023-08-10,199.00,Paid,0,INV-143-202308
1670,143,2023-09-10,1194.23,Paid,0,INV-143-202309
1671,143,2023-09-10,199.00,Paid,0,INV-143-202309
1672,143,2023-10-10,1194.23,Paid,0,INV-143-202310
1673,143,2023-10-10,199.00,Paid,9,INV-143-202310
1674,143,2023-11-10,1194.23,Late,0,INV-143-202311
1675,143,2023-11-10,199.00,Failed,9,INV-143-202311
1676,143,2023-12-10,1194.23,Paid,0,INV-143-202312
1677,143,2023-12-10,199.00,Paid,0,INV-143-202312
1678,143,2024-01-10,1194.23,Late,0,INV-143-202401
1679,143,2024-01-10,199.00,Paid,0,INV-143-202401
1680,143,2024-02-10,1194.23,Paid,0,INV-143-202402
1681,143,2024-02-10,199.00,Paid,0,INV-143-202402
1682,144,2023-05-13,1351.87,Paid,1,INV-144-202305
1683,144,2023-06-13,1351.87,Paid,0,INV-144-202306
1684,144,2023-07-13,1351.87,Paid,13,INV-144-202307
1685,144,2023-08-13,1351.87,Paid,0,INV-144-202308
1686,144,2023-09-13,1351.87,Paid,0,INV-144-202309
1687,144,2023-10-13,1351.87,Paid,0,INV-144-202310
1688,144,2023-11-13,1351.87,Paid,0,INV-144-202311
1689,144,2023-12-13,1351.87,Paid,0,INV-144-202312
1690,144,2024-01-13,1351.87,Late,0,INV-144-202401
1691,144,2024-02-13,1351.87,Paid,9,INV-144-202402
1692,145,2023-05-16,1056.20,Paid,8,INV-145-202305
1693,145,2023-06-16,1056.20,Paid,0,INV-145-202306
1694,145,2023-07-16,1056.20,Paid,9,INV-145-202307
1695,145,2023-08-16,1056.20,Late,0,INV-145-202308
1696,145,2023-09-16,1056.20,Paid,0,INV-145-202309
1697,145,2023-10-16,1056.20,Paid,0,INV-145-202310
1698,145,2023-11-16,1056.20,Paid,12,INV-145-202311
1699,145,2023-12-16,1056.20,Paid,0,INV-145-202312
1700,145,2024-01-16,1056.20,Paid,0,INV-145-202401
1701,145,2024-02-16,1056.20,Paid,0,INV-145-202402
1702,146,2023-05-19,1153.61,Paid,0,INV-146-202305
1703,146,2023-06-19,1153.61,Paid,0,INV-146-202306
1704,146,2023-07-19,1153.61,Paid,0,INV-146-202307
1705,146,2023-08-19,1153.61,Paid,0,INV-146-202308
1706,146,2023-09-19,1153.61,Paid,0,INV-146-202309
1707,146,2023-10-19,1153.61,Paid,0,INV-146-202310
1708,146,2023-11-19,1153.61,Paid,0,INV-146-202311
1709,146,2023-12-19,1153.61,Paid,0,INV-146-202312
1710,146,2024-01-19,1153.61,Paid,0,INV-146-202401
1711,146,2024-02-19,1153.61,Paid,0,INV-146-202402
1712,147,2023-05-22,1793.26,Paid,0,INV-147-202305
1713,147,2023-06-22,1793.26,Paid,0,INV-147-202306
1714,147,2023-07-22,1793.26,Paid,0,INV-147-202307
1715,147,2023-08-22,1793.26,Paid,0,INV-147-202308
1716,147,2023-09-22,1793.26,Late,0,INV-147-202309
1717,147,2023-10-22,1793.26,Paid,0,INV-147-202310
1718,147,2023-11-22,1793.26,Paid,0,INV-147-202311
1719,147,2023-12-22,1793.26,Paid,0,INV-147-202312
1720,147,2024-01-22,1793.26,Paid,0,INV-147-202401
1721,147,2024-02-22,1793.26,Paid,0,INV-147-202402
1722,148,2023-05-25,1319.64,Paid,0,INV-148-202305
1723,148,2023-06-25,1319.64,Paid,0,INV-148-202306
1724,148,2023-07-25,1319.64,Paid,0,INV-148-202307
1725,148,2023-08-25,1319.64,Paid,0,INV-148-202308
1726,148,2023-09-25,1319.64,Paid,0,INV-148-202309
1727,148,2023-10-25,1319.64,Paid,0,INV-148-202310
1728,148,2023-11-25,1319.64,Paid,0,INV-148-202311
1729,148,2023-12-25,1319.64,Late,19,INV-148-202312
1730,148,2024-01-25,1319.64,Failed,26,INV-148-202401
1731,148,2024-02-25,1319.64,Late,25,INV-148-202402
1732,149,2023-05-28,1378.71,Paid,0,INV-149-202305
1733,149,2023-06-28,1378.71,Paid,0,INV-149-202306
1734,149,2023-07-28,1378.71,Paid,0,INV-149-202307
1735,149,2023-08-28,1378.71,Paid,0,INV-149-202308
1736,149,2023-09-28,1378.71,Paid,0,INV-149-202309
1737,149,2023-10-28,1378.71,Late,0,INV-149-202310
1738,149,2023-11-28,1378.71,Paid,0,INV-149-202311
1739,149,2023-12-28,1378.71,Paid,0,INV-149-202312
1740,149,2024-01-28,1378.71,Paid,0,INV-149-202401
1741,149,2024-02-28,1378.71,Late,0,INV-149-202402
1742,150,2023-05-31,1681.91,Paid,9,INV-150-202305
1743,150,2023-06-30,1681.91,Paid,0,INV-150-202306
1744,150,2023-07-31,1681.91,Late,0,INV-150-202307
1745,150,2023-08-31,1681.91,Paid,0,INV-150-202308
1746,150,2023-09-30,1681.91,Late,0,INV-150-202309
1747,150,2023-10-31,1681.91,Paid,0,INV-150-202310
1748,150,2023-11-30,1681.91,Late,16,INV-150-202311
1749,150,2023-12-31,1681.91,Pending,21,INV-150-202312
1750,150,2024-01-31,1681.91,Pending,20,INV-150-202401
1751,150,2024-02-29,1681.91,Failed,25,INV-150-202402
1752,151,2023-06-03,2129.24,Paid,7,INV-151-202306
1753,151,2023-07-03,2129.24,Paid,0,INV-151-202307
1754,151,2023-08-03,2129.24,Paid,0,INV-151-202308
1755,151,2023-09-03,2129.24,Paid,0,INV-151-202309
1756,151,2023-10-03,2129.24,Paid,0,INV-151-202310
1757,151,2023-11-03,2129.24,Paid,0,INV-151-202311
1758,151,2023-12-03,2129.24,Paid,0,INV-151-202312
1759,151,2024-01-03,2129.24,Paid,0,INV-151-202401
1760,151,2024-02-03,2129.24,Paid,0,INV-151-202402
1761,151,2024-03-03,2129.24,Paid,0,INV-151-202403
1762,152,2023-06-06,954.11,Paid,0,INV-152-202306
1763,152,2023-07-06,954.11,Paid,0,INV-152-202307
1764,152,2023-08-06,954.11,Paid,0,INV-152-202308
1765,152,2023-09-06,954.11,Paid,2,INV-152-202309
1766,152,2023-10-06,954.11,Paid,0,INV-152-202310
1767,152,2023-11-06,954.11,Late,0,INV-152-202311
1768,152,2023-12-06,954.11,Paid,5,INV-152-202312
1769,152,2024-01-06,954.11,Paid,0,INV-152-202401
1770,152,2024-02-06,954.11,Paid,0,INV-152-202402
1771,152,2024-03-06,954.11,Paid,0,INV-152-202403
1772,153,2023-06-09,1528.02,Paid,0,INV-153-202306
1773,153,2023-07-09,1528.02,Paid,0,INV-153-202307
1774,153,2023-08-09,1528.02,Paid,0,INV-153-202308
1775,153,2023-09-09,1528.02,Late,0,INV-153-202309
1776,153,2023-10-09,1528.02,Late,0,INV-153-202310
1777,153,2023-11-09,1528.02,Paid,0,INV-153-202311
1778,153,2023-12-09,1528.02,Paid,10,INV-153-202312
1779,153,2024-01-09,1528.02,Paid,3,INV-153-202401
1780,153,2024-02-09,1528.02,Paid,0,INV-153-202402
1781,153,2024-03-09,1528.02,Late,0,INV-153-202403
1782,154,2023-06-12,1307.13,Paid,0,INV-154-202306
1783,154,2023-07-12,1307.13,Late,0,INV-154-202307
1784,154,2023-08-12,1307.13,Paid,0,INV-154-202308
1785,154,2023-09-12,1307.13,Paid,0,INV-154-202309
1786,154,2023-10-12,1307.13,Paid,0,INV-154-202310
1787,154,2023-11-12,1307.13,Paid,0,INV-154-202311
1788,154,2023-12-12,1307.13,Paid,0,INV-154-202312
1789,154,2024-01-12,1307.13,Late,0,INV-154-202401
1790,154,2024-02-12,1307.13,Late,0,INV-154-202402
1791,154,2024-03-12,1307.13,Paid,0,INV-154-202403
1792,155,2023-06-15,857.36,Late,9,INV-155-202306
1793,155,2023-07-15,857.36,Paid,0,INV-155-202307
1794,155,2023-08-15,857.36,Late,0,INV-155-202308
1795,155,2023-09-15,857.36,Paid,0,INV-155-202309
1796,155,2023-10-15,857.36,Paid,0,INV-155-202310
1797,155,2023-11-15,857.36,Paid,0,INV-155-202311
1798,155,2023-12-15,857.36,Late,11,INV-155-202312
1799,155,2024-01-15,857.36,Paid,12,INV-155-202401
1800,156,2023-06-18,1057.98,Paid,0,INV-156-202306
1801,156,2023-07-18,1057.98,Paid,0,INV-156-202307
1802,156,2023-08-18,1057.98,Paid,0,INV-156-202308
1803,156,2023-09-18,1057.98,Pending,29,INV-156-202309
1804,156,2023-10-18,1057.98,Failed,26,INV-156-202310
1805,156,2023-11-18,1057.98,Failed,19,INV-156-202311
1806,156,2023-12-18,1057.98,Late,10,INV-156-202312
1807,156,2024-01-18,1057.98,Pending,29,INV-156-202401
1808,156,2024-02-18,1057.98,Late,24,INV-156-202402
1809,156,2024-03-18,1057.98,Late,24,INV-156-202403
1810,157,2023-06-21,1231.99,Paid,0,INV-157-202306
1811,157,2023-07-21,1231.99,Paid,0,INV-157-202307
1812,157,2023-08-21,1231.99,Paid,0,INV-157-202308
1813,157,2023-09-21,1231.99,Late,11,INV-157-202309
1814,157,2023-10-21,1231.99,Late,0,INV-157-202310
1815,157,2023-11-21,1231.99,Paid,0,INV-157-202311
1816,157,2023-12-21,1231.99,Paid,0,INV-157-202312
1817,157,2024-01-21,1231.99,Paid,0,INV-157-202401
1818,157,2024-02-21,1231.99,Late,0,INV-157-202402
1819,157,2024-03-21,1231.99,Late,5,INV-157-202403
1820,158,2023-06-24,1166.50,Paid,0,INV-158-202306
1821,158,2023-07-24,1166.50,Paid,0,INV-158-202307
1822,158,2023-08-24,1166.50,Paid,0,INV-158-202308
1823,158,2023-09-24,1166.50,Paid,0,INV-158-202309
1824,158,2023-10-24,1166.50,Paid,0,INV-158-202310
1825,158,2023-11-24,1166.50,Paid,0,INV-158-202311
1826,158,2023-12-24,1166.50,Paid,0,INV-158-202312
1827,159,2023-06-27,2034.04,Paid,0,INV-159-202306
1828,159,2023-07-27,2034.04,Paid,0,INV-159-202307
1829,159,2023-08-27,2034.04,Paid,0,INV-159-202308
1830,159,2023-09-27,2034.04,Paid,0,INV-159-202309
1831,159,2023-10-27,2034.04,Late,0,INV-159-202310
1832,159,2023-11-27,2034.04,Paid,0,INV-159-202311
1833,159,2023-12-27,2034.04,Paid,0,INV-159-202312
1834,159,2024-01-27,2034.04,Late,0,INV-159-202401
1835,159,2024-02-27,2034.04,Paid,0,INV-159-202402
1836,159,2024-03-27,2034.04,Paid,0,INV-159-202403
1837,160,2023-06-30,1207.50,Failed,2,INV-160-202306
1838,160,2023-07-30,1207.50,Paid,0,INV-160-202307
1839,160,2023-08-30,1207.50,Paid,0,INV-160-202308
1840,160,2023-09-30,1207.50,Paid,0,INV-160-202309
1841,160,2023-10-30,1207.50,Paid,0,INV-160-202310
1842,160,2023-11-30,1207.50,Paid,0,INV-160-202311
1843,160,2023-12-30,1207.50,Paid,0,INV-160-202312
1844,160,2024-01-30,1207.50,Paid,0,INV-160-202401
1845,160,2024-02-29,1207.50,Paid,0,INV-160-202402
1846,160,2024-03-30,1207.50,Paid,0,INV-160-202403
1847,161,2023-07-03,1951.81,Paid,0,INV-161-202307
1848,161,2023-08-03,1951.81,Paid,0,INV-161-202308
1849,161,2023-09-03,1951.81,Paid,0,INV-161-202309
1850,161,2023-10-03,1951.81,Paid,5,INV-161-202310
1851,161,2023-11-03,1951.81,Late,0,INV-161-202311
1852,161,2023-12-03,1951.81,Paid,0,INV-161-202312
1853,161,2024-01-03,1951.81,Paid,0,INV-161-202401
